coleccion,nivel,aoi,tipo,fecha,id_producto
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-11,BIO_S1_STA__1S_20260511T223214_20260511T223235_T_G01_M03_C07_T014_F193_02_DS3YMD
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-08,BIO_S1_STA__1S_20260508T223212_20260508T223232_T_G01_M03_C06_T014_F193_02_DS3YOT
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-13,BIO_S1_STA__1S_20260513T105758_20260513T105818_T_G01_M03_C07_T036_F274_02_DS8OQV
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-23,BIO_S1_STA__1S_20260423T223124_20260423T223145_T_G01_M03_C01_T014_F191_02_DSDW44
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-29,BIO_S1_STA__1S_20260429T223225_20260429T223246_T_G01_M03_C03_T014_F194_02_DSD1DX
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-26,BIO_S1_STA__1S_20260426T223126_20260426T223147_T_G01_M03_C02_T014_F191_02_DSDW9I
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-26,BIO_S1_STA__1S_20260426T223145_20260426T223206_T_G01_M03_C02_T014_F192_02_DSBRDA
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-02,BIO_S1_STA__1S_20260502T223149_20260502T223210_T_G01_M03_C04_T014_F192_02_DSBRFE
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-08,BIO_S1_STA__1S_20260508T223134_20260508T223154_T_G01_M03_C06_T014_F191_02_DSDW80
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-08,BIO_S1_STA__1S_20260508T223231_20260508T223252_T_G01_M03_C06_T014_F194_02_DSD1BV
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-31,BIO_S2_STA__1S_20260531T105750_20260531T105810_T_G01_M03_C06_T036_F273_02_DSVKE8
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-03,BIO_S2_STA__1S_20260603T105751_20260603T105812_T_G01_M03_C07_T036_F273_02_DSVKAT
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-19,BIO_S2_STA__1S_20260519T105802_20260519T105822_T_G01_M03_C02_T036_F274_02_DT7MC8
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-16,BIO_S2_STA__1S_20260516T105819_20260516T105840_T_G01_M03_C01_T036_F275_02_DT8MAX
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-16,BIO_S2_STA__1S_20260516T105722_20260516T105742_T_G01_M03_C01_T036_F272_02_DT49HN
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-14,BIO_S2_STA__1S_20260514T223235_20260514T223256_T_G01_M03_C01_T014_F194_02_DT1YSL
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-14,BIO_S2_STA__1S_20260514T223254_20260514T223315_T_G01_M03_C01_T014_F195_02_DSWH6F
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-14,BIO_S2_STA__1S_20260514T223216_20260514T223237_T_G01_M03_C01_T014_F193_02_DT2BI4
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-14,BIO_S2_STA__1S_20260514T223157_20260514T223218_T_G01_M03_C01_T014_F192_02_DT1HC5
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-17,BIO_S2_STA__1S_20260517T223159_20260517T223220_T_G01_M03_C02_T014_F192_02_DT1HGB
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-17,BIO_S2_STA__1S_20260517T223256_20260517T223317_T_G01_M03_C02_T014_F195_02_DSWH44
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-20,BIO_S2_STA__1S_20260520T223142_20260520T223202_T_G01_M03_C03_T014_F191_02_DT1ZJS
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-28,BIO_S2_STA__1S_20260528T105807_20260528T105828_T_G01_M03_C05_T036_F274_02_DT7MAP
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-28,BIO_S2_STA__1S_20260528T105729_20260528T105750_T_G01_M03_C05_T036_F272_02_DT49FL
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-23,BIO_S2_STA__1S_20260523T223144_20260523T223204_T_G01_M03_C04_T014_F191_02_DT1ZNQ
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-29,BIO_S2_STA__1S_20260529T223225_20260529T223246_T_G01_M03_C06_T014_F193_02_DT2BLX
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-01,BIO_S2_STA__1S_20260601T223208_20260601T223228_T_G01_M03_C07_T014_F192_02_DT1HD7
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-01,BIO_S2_STA__1S_20260601T223305_20260601T223325_T_G01_M03_C07_T014_F195_02_DSWH5B
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-01,BIO_S2_STA__1S_20260601T223227_20260601T223247_T_G01_M03_C07_T014_F193_02_DT2BP2
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-31,BIO_S2_STA__1S_20260531T105828_20260531T105848_T_G01_M03_C06_T036_F275_02_DT8ME2
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-13,BIO_S3_STA__1S_20260613T223313_20260613T223333_T_G01_M03_C04_T014_F195_02_DTQ620
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-22,BIO_S3_STA__1S_20260622T223221_20260622T223242_T_G01_M03_C07_T014_F192_02_DTQ6JH
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-22,BIO_S3_STA__1S_20260622T223319_20260622T223339_T_G01_M03_C07_T014_F195_02_DTQ658
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-19,BIO_S3_STA__1S_20260619T223219_20260619T223240_T_G01_M03_C06_T014_F192_02_DTQ6I9
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-19,BIO_S3_STA__1S_20260619T223317_20260619T223337_T_G01_M03_C06_T014_F195_02_DTQ63Z
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-13,BIO_S3_STA__1S_20260613T223235_20260613T223255_T_G01_M03_C04_T014_F193_02_DTQ6SD
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-10,BIO_S3_STA__1S_20260610T223233_20260610T223254_T_G01_M03_C03_T014_F193_02_DTQ6RI
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-19,BIO_S3_STA__1S_20260619T223239_20260619T223259_T_G01_M03_C06_T014_F193_02_DTQ6UB
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-22,BIO_S3_STA__1S_20260622T223240_20260622T223301_T_G01_M03_C07_T014_F193_02_DTQ6VB
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-16,BIO_S3_STA__1S_20260616T223237_20260616T223257_T_G01_M03_C05_T014_F193_02_DTQ6TC
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-04,BIO_S3_STA__1S_20260604T223307_20260604T223327_T_G01_M03_C01_T014_F195_02_DTQ5YJ
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-07,BIO_S3_STA__1S_20260607T223309_20260607T223329_T_G01_M03_C02_T014_F195_02_DTQ5ZT
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-10,BIO_S3_STA__1S_20260610T223214_20260610T223234_T_G01_M03_C03_T014_F192_02_DTQ6FJ
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-10,BIO_S3_STA__1S_20260610T223311_20260610T223332_T_G01_M03_C03_T014_F195_02_DTQ60V
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-03,BIO_S2_STA__1S_20260603T105829_20260603T105850_T_G01_M03_C07_T036_F275_02_DT8MH2
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-03,BIO_S2_STA__1S_20260603T105732_20260603T105753_T_G01_M03_C07_T036_F272_02_DT49JJ
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-06,BIO_S3_STA__1S_20260606T105812_20260606T105833_T_G01_M03_C01_T036_F274_02_DTXIUT
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-09,BIO_S3_STA__1S_20260609T105737_20260609T105757_T_G01_M03_C02_T036_F272_02_DTXIKP
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-09,BIO_S3_STA__1S_20260609T105713_20260609T105738_T_G01_M03_C02_T036_F271_02_DTXL82
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-12,BIO_S3_STA__1S_20260612T105758_20260612T105818_T_G01_M03_C03_T036_F273_02_DTXI9A
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-12,BIO_S3_STA__1S_20260612T105836_20260612T105856_T_G01_M03_C03_T036_F275_02_DTXHIC
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-12,BIO_S3_STA__1S_20260612T105817_20260612T105837_T_G01_M03_C03_T036_F274_02_DTXIWY
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-15,BIO_S3_STA__1S_20260615T105759_20260615T105820_T_G01_M03_C04_T036_F273_02_DTXIA3
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-21,BIO_S3_STA__1S_20260621T105822_20260621T105843_T_G01_M03_C06_T036_F274_02_DTXIZN
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-21,BIO_S3_STA__1S_20260621T105744_20260621T105805_T_G01_M03_C06_T036_F272_02_DTXIOI
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-21,BIO_S3_STA__1S_20260621T105720_20260621T105746_T_G01_M03_C06_T036_F271_02_DTXLCI
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-18,BIO_S3_STA__1S_20260618T105801_20260618T105822_T_G01_M03_C05_T036_F273_02_DTXIB1
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-24,BIO_S3_STA__1S_20260624T105746_20260624T105807_T_G01_M03_C07_T036_F272_02_DTXIPX
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-24,BIO_S3_STA__1S_20260624T105843_20260624T105904_T_G01_M03_C07_T036_F275_02_DTXHM6
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-24,BIO_S3_STA__1S_20260624T105824_20260624T105845_T_G01_M03_C07_T036_F274_02_DTXJ0N
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-19,BIO_S3_STA__1S_20260619T223258_20260619T223318_T_G01_M03_C06_T014_F194_02_DTQ71U
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-10,BIO_S3_STA__1S_20260610T223252_20260610T223313_T_G01_M03_C03_T014_F194_02_DTQ6YZ
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-16,BIO_S3_STA__1S_20260616T223256_20260616T223316_T_G01_M03_C05_T014_F194_02_DTQ70S
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-16,BIO_S3_STA__1S_20260616T223159_20260616T223219_T_G01_M03_C05_T014_F191_02_DTQ8UU
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-13,BIO_S3_STA__1S_20260613T223254_20260613T223314_T_G01_M03_C04_T014_F194_02_DTQ6ZS
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-07,BIO_S3_STA__1S_20260607T223153_20260607T223213_T_G01_M03_C02_T014_F191_02_DTQ8S3
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-07,BIO_S3_STA__1S_20260607T223250_20260607T223310_T_G01_M03_C02_T014_F194_02_DTQ6Y0
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-07,BIO_S1_STA__1S_20260707T223604_20260707T223625_T_G01_M04_C02_T014_F191_02_DVA0O1
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-04,BIO_S1_STA__1S_20260704T223621_20260704T223642_T_G01_M04_C01_T014_F192_02_DVEDR1
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-07,BIO_S1_STA__1S_20260707T223623_20260707T223644_T_G01_M04_C02_T014_F192_02_DVEDRY
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-10,BIO_S1_STA__1S_20260710T223625_20260710T223646_T_G01_M04_C03_T014_F192_02_DVEDSU
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-06,BIO_S1_STA__1S_20260706T110224_20260706T110245_T_G01_M04_C01_T036_F274_02_DVF2C2
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-06,BIO_S1_STA__1S_20260706T110146_20260706T110207_T_G01_M04_C01_T036_F272_02_DVF4K5
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-06,BIO_S1_STA__1S_20260706T110243_20260706T110304_T_G01_M04_C01_T036_F275_02_DVF3L4
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-09,BIO_S1_STA__1S_20260709T110226_20260709T110247_T_G01_M04_C02_T036_F274_02_DVF2D6
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-12,BIO_S1_STA__1S_20260712T110131_20260712T110151_T_G01_M04_C03_T036_F271_02_DVF4BH
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-12,BIO_S1_STA__1S_20260712T110209_20260712T110229_T_G01_M04_C03_T036_F273_02_DVF4OL
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-18,BIO_S1_STA__1S_20260718T110154_20260718T110214_T_G01_M04_C05_T036_F272_02_DVF4NN
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-18,BIO_S1_STA__1S_20260718T110251_20260718T110311_T_G01_M04_C05_T036_F275_02_DVF3OE
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-24,BIO_S1_STA__1S_20260724T110236_20260724T110256_T_G01_M04_C07_T036_F274_02_DVF2IB
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-24,BIO_S1_STA__1S_20260724T110217_20260724T110237_T_G01_M04_C07_T036_F273_02_DVF4RW
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-07-24,BIO_S1_STA__1S_20260724T110139_20260724T110159_T_G01_M04_C07_T036_F271_02_DVF4EN
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-28,BIO_S1_STA__1S_20260428T105729_20260428T105750_T_G01_M03_C02_T036_F273_02_DS87N1
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-28,BIO_S1_STA__1S_20260428T105807_20260428T105828_T_G01_M03_C02_T036_F275_02_DS742P
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-23,BIO_S1_STA__1S_20260423T223202_20260423T223223_T_G01_M03_C01_T014_F193_02_DS3YJM
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-25,BIO_S1_STA__1S_20260425T105727_20260425T105748_T_G01_M03_C01_T036_F273_02_DS87PP
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-29,BIO_S1_STA__1S_20260429T223244_20260429T223305_T_G01_M03_C03_T014_F195_02_DS9KR6
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-01,BIO_S1_STA__1S_20260501T105750_20260501T105811_T_G01_M03_C03_T036_F274_02_DS8ORX
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-01,BIO_S1_STA__1S_20260501T105809_20260501T105830_T_G01_M03_C03_T036_F275_02_DS744J
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-07,BIO_S1_STA__1S_20260507T105754_20260507T105814_T_G01_M03_C05_T036_F274_02_DS8OTR
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-04,BIO_S1_STA__1S_20260504T105733_20260504T105753_T_G01_M03_C04_T036_F273_02_DS87S1
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-13,BIO_S1_STA__1S_20260513T105739_20260513T105759_T_G01_M03_C07_T036_F273_02_DS87QY
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-10,BIO_S1_STA__1S_20260510T105737_20260510T105757_T_G01_M03_C06_T036_F273_02_DS87OD
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-10,BIO_S1_STA__1S_20260510T105756_20260510T105816_T_G01_M03_C06_T036_F274_02_DS8OOV
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-14,BIO_S2_STA__1S_20260514T223138_20260514T223159_T_G01_M03_C01_T014_F191_02_DT1ZOO
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-16,BIO_S2_STA__1S_20260516T105800_20260516T105821_T_G01_M03_C01_T036_F274_02_DT7MGS
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-17,BIO_S2_STA__1S_20260517T223237_20260517T223258_T_G01_M03_C02_T014_F194_02_DT1YVU
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-17,BIO_S2_STA__1S_20260517T223140_20260517T223200_T_G01_M03_C02_T014_F191_02_DT1ZLU
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-17,BIO_S2_STA__1S_20260517T223218_20260517T223239_T_G01_M03_C02_T014_F193_02_DT2BK7
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-19,BIO_S2_STA__1S_20260519T105821_20260519T105841_T_G01_M03_C02_T036_F275_02_DT8MFV
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-20,BIO_S2_STA__1S_20260520T223258_20260520T223318_T_G01_M03_C03_T014_F195_02_DSWH1U
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-20,BIO_S2_STA__1S_20260520T223220_20260520T223240_T_G01_M03_C03_T014_F193_02_DT2BRY
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-25,BIO_S2_STA__1S_20260525T105746_20260525T105807_T_G01_M03_C04_T036_F273_02_DSVKHA
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-22,BIO_S2_STA__1S_20260522T105745_20260522T105805_T_G01_M03_C03_T036_F273_02_DSVKD7
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-19,BIO_S2_STA__1S_20260519T105743_20260519T105803_T_G01_M03_C02_T036_F273_02_DSVKC2
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-16,BIO_S2_STA__1S_20260516T105741_20260516T105801_T_G01_M03_C01_T036_F273_02_DSVKGF
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-23,BIO_S1_STA__1S_20260423T223143_20260423T223204_T_G01_M03_C01_T014_F192_02_DSBRCA
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-23,BIO_S1_STA__1S_20260423T223221_20260423T223242_T_G01_M03_C01_T014_F194_02_DSD1EY
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-05,BIO_S1_STA__1S_20260505T223132_20260505T223152_T_G01_M03_C05_T014_F191_02_DSDW5F
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-05,BIO_S1_STA__1S_20260505T223151_20260505T223211_T_G01_M03_C05_T014_F192_02_DSBRGB
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-04-29,BIO_S1_STA__1S_20260429T223128_20260429T223149_T_G01_M03_C03_T014_F191_02_DSDW2S
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-11,BIO_S1_STA__1S_20260511T223136_20260511T223157_T_G01_M03_C07_T014_F191_02_DSDWAY
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-11,BIO_S1_STA__1S_20260511T223233_20260511T223254_T_G01_M03_C07_T014_F194_02_DSD1H0
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-26,BIO_S2_STA__1S_20260526T223204_20260526T223225_T_G01_M03_C05_T014_F192_02_DT1HF9
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-23,BIO_S2_STA__1S_20260523T223203_20260523T223223_T_G01_M03_C04_T014_F192_02_DT1HB5
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-23,BIO_S2_STA__1S_20260523T223300_20260523T223320_T_G01_M03_C04_T014_F195_02_DSWGZ0
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-23,BIO_S2_STA__1S_20260523T223222_20260523T223242_T_G01_M03_C04_T014_F193_02_DT2BQJ
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-25,BIO_S2_STA__1S_20260525T105727_20260525T105748_T_G01_M03_C04_T036_F272_02_DT49II
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-04,BIO_S3_STA__1S_20260604T223150_20260604T223211_T_G01_M03_C01_T014_F191_02_DTQ8R0
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-04,BIO_S3_STA__1S_20260604T223248_20260604T223308_T_G01_M03_C01_T014_F194_02_DTQ6WU
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-10,BIO_S3_STA__1S_20260610T223155_20260610T223215_T_G01_M03_C03_T014_F191_02_DTQ8T4
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-19,BIO_S3_STA__1S_20260619T223200_20260619T223221_T_G01_M03_C06_T014_F191_02_DTQ8VU
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-13,BIO_S3_STA__1S_20260613T223157_20260613T223217_T_G01_M03_C04_T014_F191_02_DTQ8TW
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-06,BIO_S3_STA__1S_20260606T105734_20260606T105755_T_G01_M03_C01_T036_F272_02_DTXIJM
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-06,BIO_S3_STA__1S_20260606T105711_20260606T105736_T_G01_M03_C01_T036_F271_02_DTXL6W
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-06,BIO_S3_STA__1S_20260606T105832_20260606T105852_T_G01_M03_C01_T036_F275_02_DTXHG6
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-09,BIO_S3_STA__1S_20260609T105756_20260609T105816_T_G01_M03_C02_T036_F273_02_DTXI89
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-12,BIO_S3_STA__1S_20260612T105715_20260612T105740_T_G01_M03_C03_T036_F271_02_DTXL99
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-18,BIO_S3_STA__1S_20260618T105718_20260618T105744_T_G01_M03_C05_T036_F271_02_DTXLBC
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-18,BIO_S3_STA__1S_20260618T105839_20260618T105900_T_G01_M03_C05_T036_F275_02_DTXHK4
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-15,BIO_S3_STA__1S_20260615T105717_20260615T105742_T_G01_M03_C04_T036_F271_02_DTXLA7
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-15,BIO_S3_STA__1S_20260615T105819_20260615T105839_T_G01_M03_C04_T036_F274_02_DTXIXQ
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-15,BIO_S3_STA__1S_20260615T105838_20260615T105858_T_G01_M03_C04_T036_F275_02_DTXHJ5
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-21,BIO_S3_STA__1S_20260621T105841_20260621T105902_T_G01_M03_C06_T036_F275_02_DTXHL4
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-24,BIO_S3_STA__1S_20260624T105805_20260624T105826_T_G01_M03_C07_T036_F273_02_DTXID6
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-29,BIO_S2_STA__1S_20260529T223147_20260529T223208_T_G01_M03_C06_T014_F191_02_DT1ZIO
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-29,BIO_S2_STA__1S_20260529T223206_20260529T223227_T_G01_M03_C06_T014_F192_02_DT1HE8
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-01,BIO_S2_STA__1S_20260601T223149_20260601T223209_T_G01_M03_C07_T014_F191_02_DT1ZMW
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-05-31,BIO_S2_STA__1S_20260531T105731_20260531T105751_T_G01_M03_C06_T036_F272_02_DT49D1
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-04,BIO_S3_STA__1S_20260604T223210_20260604T223230_T_G01_M03_C01_T014_F192_02_DTQ6DD
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-07,BIO_S3_STA__1S_20260607T223212_20260607T223232_T_G01_M03_C02_T014_F192_02_DTQ6EK
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-13,BIO_S3_STA__1S_20260613T223216_20260613T223236_T_G01_M03_C04_T014_F192_02_DTQ6GD
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-16,BIO_S3_STA__1S_20260616T223218_20260616T223238_T_G01_M03_C05_T014_F192_02_DTQ6H9
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-07,BIO_S3_STA__1S_20260607T223231_20260607T223251_T_G01_M03_C02_T014_F193_02_DTQ6QJ
BiomassLevel1c,NIVEL 1,REGION_ANDINA_CHUBUT,,2026-06-22,BIO_S3_STA__1S_20260622T223202_20260622T223223_T_G01_M03_C07_T014_F191_02_DTQ8WV
